source	record_id	original	editado	translation	tier	profile	unit_kind	unit_index	relation	language_hint	candidate_count	nahuatl_text	spanish_text	citation	context
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	12	next-line	nahuatl	0	tlatilulco	, y allí se juntaban, así los mercaderes de México, como los del tlatilulco : y se hablaban cerca del negocio, que el Rey les había encomendado: se hablaban con toda curiosidad y cortesía.	Lib. 9, fol. 7, p. 315 v.	jujstli. Lib. 8, fol. 1, p. 251 v. [Al referirse a los negocios entre mercaderes de diversas regiones] Y como los tomaban llevábanlos al tlatilulco , y allí se juntaban, así los mercaderes de México, como los del tlatilulco : y se hablaban cerca del negocio, que el Rey les había encomendado: se hablaban con toda curiosid
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	13	next-line	nahuatl	0	tlatilulco	: y se hablaban cerca del negocio, que el Rey les había encomendado: se hablaban con toda curiosidad y cortesía.	Lib. 9, fol. 7, p. 315 v.	los negocios entre mercaderes de diversas regiones] Y como los tomaban llevábanlos al tlatilulco , y allí se juntaban, así los mercaderes de México, como los del tlatilulco : y se hablaban cerca del negocio, que el Rey les había encomendado: se hablaban con toda curiosidad y cortesía. Lib. 9, fol. 7, p. 315 v. Los mercaderes d
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	14	next-line	nahuatl	0	Tlatilulco	[Al referirse al animal cuitlachtli]	Lib. 9, fol. 38, p. 346 v.	da curiosidad y cortesía. Lib. 9, fol. 7, p. 315 v. Los mercaderes de otros pueblos no entraban en la provincia de anaoac: solos, los Mexicanos, y los del Tlatilulco . Lib. 9, fol. 38, p. 346 v. [Al referirse al animal cuitlachtli] Los pescadores no ha muchos años que tomaron uno en el lugar de esta la
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	15	next-line	nahuatl	0	tlatilulco	Vinieron los españoles que ya estaban en tetzcuco, y bajaron la laguna y vinieron por quauhtitlan hasta tlacuba y allí se repartieron en capitanías y se pusieron en diversas estancias. A don Pedro de alvarado le cupo el camino que va de tlacuba derecho al Tlatilulco ... De hacia la parte de Tlatilulco se comenzó primero la guerra en un lugar que es nextlatilco y llegaron peleando hasta el lugar que se llama nonoalco.	Lib. 11, fol. 34, p. 188 r.	irse al animal cuitlachtli] Los pescadores no ha muchos años que tomaron uno en el lugar de esta laguna que llaman santa cruz, quauacalco; que es la fuente que viene al tlatilulco . Lib. 11, fol. 34, p. 188 r. Vinieron los españoles que ya estaban en tetzcuco, y bajaron la laguna y vinieron por quauhtitlan hasta tlacuba y allí se rep
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	16	next-line	nahuatl	0	Tlatilulco	... De hacia la parte de Tlatilulco se comenzó primero la guerra en un lugar que es nextlatilco y llegaron peleando hasta el lugar que se llama nonoalco.	Lib. 12, fol. 53, p. 460 v.	ieron por quauhtitlan hasta tlacuba y allí se repartieron en capitanías y se pusieron en diversas estancias. A don Pedro de alvarado le cupo el camino que va de tlacuba derecho al Tlatilulco ... De hacia la parte de Tlatilulco se comenzó primero la guerra en un lugar que es nextlatilco y llegaron peleando hasta el lugar que se llama nonoalco. Lib. 12,
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	17	next-line	nahuatl	0	Tlatilulco	se comenzó primero la guerra en un lugar que es nextlatilco y llegaron peleando hasta el lugar que se llama nonoalco.	Lib. 12, fol. 53, p. 460 v.	se repartieron en capitanías y se pusieron en diversas estancias. A don Pedro de alvarado le cupo el camino que va de tlacuba derecho al Tlatilulco ... De hacia la parte de Tlatilulco se comenzó primero la guerra en un lugar que es nextlatilco y llegaron peleando hasta el lugar que se llama nonoalco. Lib. 12, fol. 53, p. 460 v. Después
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	18	next-line	nahuatl	0	tlatilulco	, dejando a la ciudad de México, en poder de los españoles: y los indios del tlatilulco , acudieron a México, a hacer guerra a los españoles, y don pedro de alvarado que estaba todos aquellos días, peleando contra los de tlatilulco , en aquella estancia que llaman yliacac, cabe nonoalco, no hizo ninguna cosa, porque de tlatilulco , se defendieron muy bien por tierra y por el agua.	Lib. 12, fol. 59, p. 466 r.	llegaron peleando hasta el lugar que se llama nonoalco. Lib. 12, fol. 53, p. 460 v. Después de las cosas arriba dichas, los indios mexicanos, huyeron para tlatilulco , dejando a la ciudad de México, en poder de los españoles: y los indios del tlatilulco , acudieron a México, a hacer guerra a los españoles, y don pedro de alvarado que esta
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	19	next-line	nahuatl	0	tlatilulco	, acudieron a México, a hacer guerra a los españoles, y don pedro de alvarado que estaba todos aquellos días, peleando contra los de tlatilulco , en aquella estancia que llaman yliacac, cabe nonoalco, no hizo ninguna cosa, porque de tlatilulco , se defendieron muy bien por tierra y por el agua.	Lib. 12, fol. 59, p. 466 r.	/small> Después de las cosas arriba dichas, los indios mexicanos, huyeron para tlatilulco , dejando a la ciudad de México, en poder de los españoles: y los indios del tlatilulco , acudieron a México, a hacer guerra a los españoles, y don pedro de alvarado que estaba todos aquellos días, peleando contra los de tlatilulco , en aquella estancia que llam
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	20	next-line	nahuatl	0	tlatilulco	, en aquella estancia que llaman yliacac, cabe nonoalco, no hizo ninguna cosa, porque de tlatilulco , se defendieron muy bien por tierra y por el agua.	Lib. 12, fol. 59, p. 466 r.	s españoles: y los indios del tlatilulco , acudieron a México, a hacer guerra a los españoles, y don pedro de alvarado que estaba todos aquellos días, peleando contra los de tlatilulco , en aquella estancia que llaman yliacac, cabe nonoalco, no hizo ninguna cosa, porque de tlatilulco , se defendieron muy bien por tierra y por el agua. Lib. 12, fol
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	21	next-line	nahuatl	0	tlatilulco	, se defendieron muy bien por tierra y por el agua.	Lib. 12, fol. 59, p. 466 r.	pedro de alvarado que estaba todos aquellos días, peleando contra los de tlatilulco , en aquella estancia que llaman yliacac, cabe nonoalco, no hizo ninguna cosa, porque de tlatilulco , se defendieron muy bien por tierra y por el agua. Lib. 12, fol. 59, p. 466 r. [Después de que los mexicanos comenzaron a matar a los traidores de
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	22	next-line	nahuatl	0	tlatilulco	que se llama yiauhtenco, y vinieron en ellos españoles solos sin ningunos indios o otros y como arribaron luego saltaron en tierra: en tierra luego comenzaron a pelear arrojar saetas y pelotas: y los soldados del tlatilulco agazapábanse y escondíanse detrás de las paredes y de las casas y los capitanes estaban mirando cuando sería tiempo comenzaron a dar de gritos para comenzar la pelea.	Lib. 12, fols. 62 y 63, p. 469 v. 470 r.	> [Después de que los mexicanos comenzaron a matar a los traidores de Xochimilco:] De ahí a dos o tres días vinieron dos bergantines por hacia la parte de tlatilulco que se llama yiauhtenco, y vinieron en ellos españoles solos sin ningunos indios o otros y como arribaron luego saltaron en tierra: en tierra luego comenzaron a pelear arrojar sae
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	23	next-line	nahuatl	0	tlatilulco	agazapábanse y escondíanse detrás de las paredes y de las casas y los capitanes estaban mirando cuando sería tiempo comenzaron a dar de gritos para comenzar la pelea.	Lib. 12, fols. 62 y 63, p. 469 v. 470 r.	on en ellos españoles solos sin ningunos indios o otros y como arribaron luego saltaron en tierra: en tierra luego comenzaron a pelear arrojar saetas y pelotas: y los soldados del tlatilulco agazapábanse y escondíanse detrás de las paredes y de las casas y los capitanes estaban mirando cuando sería tiempo comenzaron a dar de gritos para comenzar la pelea. Li
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	24	next-line	spanish	0	Capítulo 36 de la primera vez que los Españoles entraron en el tianquez del Tlatilulco	. Andando la guerra como arriba está dicho, un día entraron cuatro de caballo en el tianqujz del Tlatilulco y dieron una vuelta por todo el alrededor iban alanceando a cuantos topaban y mataron muchos soldados mexicanos.	Lib. 12, fol. 68, p. 475 r.	las casas y los capitanes estaban mirando cuando sería tiempo comenzaron a dar de gritos para comenzar la pelea. Lib. 12, fols. 62 y 63, p. 469 v. 470 r. Capítulo 36 de la primera vez que los Españoles entraron en el tianquez del Tlatilulco . Andando la guerra como arriba está dicho, un día entraron cuatro de caballo en el tianqujz del Tlatilulco y dieron una vuelta por todo el alrededor iban alanceando a c
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	25	next-line	nahuatl	0	Tlatilulco	y dieron una vuelta por todo el alrededor iban alanceando a cuantos topaban y mataron muchos soldados mexicanos.	Lib. 12, fol. 68, p. 475 r.	la primera vez que los Españoles entraron en el tianquez del Tlatilulco . Andando la guerra como arriba está dicho, un día entraron cuatro de caballo en el tianqujz del Tlatilulco y dieron una vuelta por todo el alrededor iban alanceando a cuantos topaban y mataron muchos soldados mexicanos. Lib. 12, fol. 68, p. 475 r. Capítulo 3
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	26	next-line	spanish	0	Capítulo 38 del trabuco que hicieron los españoles,	para conquistar a los del tlatilulco .	Lib. 12, fol. 73, p. 480 r.	latilulco y dieron una vuelta por todo el alrededor iban alanceando a cuantos topaban y mataron muchos soldados mexicanos. Lib. 12, fol. 68, p. 475 r. Capítulo 38 del trabuco que hicieron los españoles, para conquistar a los del tlatilulco . Lib. 12, fol. 73, p. 480 r. Capítulo 40 de como los de tlatilulco se dieron a los españoles con los
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	27	next-line	nahuatl	0	tlatilulco	Capítulo 40 de como los de tlatilulco se dieron a los españoles con los mexicanos y su señor que con ellos estaba.	Lib. 12, fol. 73, p. 480 r.	aban y mataron muchos soldados mexicanos. Lib. 12, fol. 68, p. 475 r. Capítulo 38 del trabuco que hicieron los españoles, para conquistar a los del tlatilulco . Lib. 12, fol. 73, p. 480 r. Capítulo 40 de como los de tlatilulco se dieron a los españoles con los mexicanos y su señor que con ellos estaba.<
1580 Sahagún/Máynez	1580-sahagun-maynez:000001	tlatelolco	tlatelolco	en el mogote	strongest	sahagun_narrative_terms	narrative_term_context	28	next-line	spanish	0	Capítulo 40 de como los de tlatilulco	se dieron a los españoles con los mexicanos y su señor que con ellos estaba.	Lib. 12, fol. 81, p. 488 r.	475 r. Capítulo 38 del trabuco que hicieron los españoles, para conquistar a los del tlatilulco . Lib. 12, fol. 73, p. 480 r. Capítulo 40 de como los de tlatilulco se dieron a los españoles con los mexicanos y su señor que con ellos estaba. Lib. 12, fol. 81, p. 488 r.
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	1	next-line	nahuatl	0	Tlalulco	a llamar a los principales hicieron presa la guerra (f:145v.)	(f:145v.)	Clasificación Tezozomoc: *T = topónimo. TLALULCO Fueron luego los mexicanos al barrio de Tlalulco a llamar a los principales hicieron presa la guerra (f:145v.) TLATELULCO Respondieron las mozas que sí, y viniendo con ellas en el camino, como fuese a de
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	2	next-line	mixed	0	Taciticatyan	comenzaron a desbaratar un caño que traían para venir el agua dulce de otra parte para el pueblo y barrio de Santiago, que ahora es Tlatelolco (f:052v.)	(f:052v.)	>TLATELULCO Respondieron las mozas que sí, y viniendo con ellas en el camino, como fuese a deshora, tuvieron acceso carnal con ellas; y de vuelta los mexicanos la parte llamada Taciticatyan comenzaron a desbaratar un caño que traían para venir el agua dulce de otra parte para el pueblo y barrio de Santiago, que ahora es Tlatelolco (f:052v.) Resp
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	3	next-line	nahuatl	0	Teconal	"""Hágase, señor, como lo mandáis y vayan, señor, vuestros embajadores a las espaldas de estas tierras (f:052r.)"	(f:052r.)	"an para venir el agua dulce de otra parte para el pueblo y barrio de Santiago, que ahora es Tlatelolco (f:052v.) Respondió un principal de Tlatelolco llamado Teconal : ""Hágase, señor, como lo mandáis y vayan, señor, vuestros embajadores a las espaldas de estas tierras (f:052r.) Le dijo como le besaba las manos su rey y"
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	4	next-line	mixed	0	Cueatzin	(Rana preciada), y hecha la embajada, se azoró Moquihuix con esto y a instancia de su suegro mandaron dar garrote al mensajero Cuetzin mexicano y fueron a arrojarlo al barrio llaman Copolco , que ahora es Santa María la Redonda (f:058v.)	(f:058v.)	Axayaca mexicano, condoliéndose de la destrucción que había de venir sobre Tlatelolco, le tornó a enviar otro mensajero, y fue elegido por mano de Cihuacóatl al principal llamado Cueatzin (Rana preciada), y hecha la embajada, se azoró Moquihuix con esto y a instancia de su suegro mandaron dar garrote al mensajero Cuetzin mexicano y fueron a arrojarlo al barrio llam
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	5	next-line	mixed	0	Copolco	, que ahora es Santa María la Redonda (f:058v.)	(f:058v.)	ana preciada), y hecha la embajada, se azoró Moquihuix con esto y a instancia de su suegro mandaron dar garrote al mensajero Cuetzin mexicano y fueron a arrojarlo al barrio llaman Copolco , que ahora es Santa María la Redonda (f:058v.) Axayaca mandó también se hiciese repartición del tianguis de Tlatelolco a los mexicanos, y comenzaron a medir
1598 Tezozomoc	1598-tezozomoc:000002	tlalulco	tlatelolco	topónimo	strongest	chronicle_narrative_terms	narrative_term_context	6	next-line	mixed	0	Apahuazcan	, que ahora es el barrio de Tlatelolco Santiago, en la albarrada que ahora está allí detrás de la ermita de la Asunción de Nuestra Señora, y allí sacrificaron otro niño, usando de crueldad inhumana enemiga de la clemencia y piedad de XesuXo Nuestro Señor (f:113r.)	(f:113r.)	en en número de doscientos, otros tantos en el barrio de Tlatelolco (f:102r.) Y fue derecho, pasando por el palacio real, fue a caer el agua la parte llamada Apahuazcan , que ahora es el barrio de Tlatelolco Santiago, en la albarrada que ahora está allí detrás de la ermita de la Asunción de Nuestra Señora, y allí sacrificaron otro niño, usando de
